DATAFLOW,LAST UPDATE,freq,statinfo,unit,currency,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/11/2019,25.541,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/11/2019,25.52,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/11/2019,25.513,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/11/2019,25.485,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/11/2019,25.505,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/11/2019,25.515,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/11/2019,25.574,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/11/2019,25.515,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/12/2019,25.534,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/12/2019,25.527,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/12/2019,25.52,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/12/2019,25.526,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/12/2019,25.533,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/12/2019,25.528,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/12/2019,25.527,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/12/2019,25.522,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/12/2019,25.519,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/12/2019,25.508,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/12/2019,25.483,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/12/2019,25.445,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/12/2019,25.49,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/12/2019,25.473,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/12/2019,25.445,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/12/2019,25.499,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/12/2019,25.485,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/12/2019,25.509,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/12/2019,25.463,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/12/2019,25.408,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/01/2020,25.411,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/01/2020,25.36,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/01/2020,25.301,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/01/2020,25.276,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/01/2020,25.265,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/01/2020,25.253,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/01/2020,25.265,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/01/2020,25.23,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/01/2020,25.155,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/01/2020,25.144,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/01/2020,25.17,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/01/2020,25.147,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/01/2020,25.125,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/01/2020,25.066,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/01/2020,25.136,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/01/2020,25.159,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/01/2020,25.16,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/01/2020,25.231,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/01/2020,25.221,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/01/2020,25.208,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/01/2020,25.25,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/01/2020,25.21,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/02/2020,25.177,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/02/2020,25.143,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/02/2020,25.055,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/02/2020,24.893,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/02/2020,25.03,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/02/2020,25.026,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/02/2020,24.965,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/02/2020,24.878,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/02/2020,24.835,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/02/2020,24.828,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/02/2020,24.793,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/02/2020,24.898,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/02/2020,24.962,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/02/2020,25.037,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/02/2020,25.061,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/02/2020,25.186,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/02/2020,25.226,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/02/2020,25.344,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/02/2020,25.283,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/02/2020,25.39,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/03/2020,25.525,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/03/2020,25.475,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/03/2020,25.34,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/03/2020,25.346,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/03/2020,25.458,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/03/2020,25.504,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/03/2020,25.725,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/03/2020,25.77,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/03/2020,26.203,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/03/2020,26.042,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/03/2020,26.96,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/03/2020,26.985,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/03/2020,27.154,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/03/2020,27.606,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/03/2020,27.191,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/03/2020,27.635,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/03/2020,27.808,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/03/2020,27.446,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/03/2020,27.55,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/03/2020,27.299,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/03/2020,27.315,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/03/2020,27.312,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/04/2020,27.369,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/04/2020,27.553,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/04/2020,27.539,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/04/2020,27.603,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/04/2020,27.215,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/04/2020,27.183,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/04/2020,26.909,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/04/2020,26.864,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/04/2020,26.991,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/04/2020,27.053,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/04/2020,27.163,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/04/2020,27.328,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/04/2020,27.447,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/04/2020,27.534,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/04/2020,27.551,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/04/2020,27.31,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/04/2020,27.184,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/04/2020,27.227,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/04/2020,27.125,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/04/2020,27.097,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/05/2020,27.119,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/05/2020,26.978,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/05/2020,26.987,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/05/2020,27.158,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/05/2020,27.251,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/05/2020,27.6,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/05/2020,27.423,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/05/2020,27.408,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/05/2020,27.571,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/05/2020,27.589,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/05/2020,27.61,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/05/2020,27.49,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/05/2020,27.43,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/05/2020,27.212,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/05/2020,27.21,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/05/2020,27.275,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/05/2020,27.073,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/05/2020,27.051,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/05/2020,27.017,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/05/2020,26.921,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/06/2020,26.859,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/06/2020,26.645,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/06/2020,26.66,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/06/2020,26.623,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/06/2020,26.589,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/06/2020,26.585,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/06/2020,26.634,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/06/2020,26.609,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/06/2020,26.679,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/06/2020,26.698,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/06/2020,26.683,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/06/2020,26.564,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/06/2020,26.561,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/06/2020,26.689,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/06/2020,26.683,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/06/2020,26.681,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/06/2020,26.612,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/06/2020,26.733,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/06/2020,26.796,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/06/2020,26.808,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/06/2020,26.848,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/06/2020,26.74,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/07/2020,26.67,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/07/2020,26.632,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/07/2020,26.665,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/07/2020,26.705,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/07/2020,26.681,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/07/2020,26.748,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/07/2020,26.622,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/07/2020,26.691,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/07/2020,26.648,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/07/2020,26.638,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/07/2020,26.587,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/07/2020,26.693,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/07/2020,26.682,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/07/2020,26.598,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/07/2020,26.429,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/07/2020,26.365,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/07/2020,26.342,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/07/2020,26.268,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/07/2020,26.193,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/07/2020,26.251,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/07/2020,26.291,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/07/2020,26.248,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/07/2020,26.175,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/08/2020,26.319,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/08/2020,26.221,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/08/2020,26.097,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/08/2020,26.202,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/08/2020,26.279,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/08/2020,26.183,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/08/2020,26.155,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/08/2020,26.117,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/08/2020,26.125,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/08/2020,26.118,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/08/2020,26.14,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/08/2020,26.134,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/08/2020,26.118,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/08/2020,26.061,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/08/2020,26.083,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/08/2020,26.091,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/08/2020,26.121,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/08/2020,26.262,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/08/2020,26.276,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/08/2020,26.2,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/08/2020,26.208,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/09/2020,26.226,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/09/2020,26.338,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/09/2020,26.368,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/09/2020,26.435,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/09/2020,26.468,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/09/2020,26.521,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/09/2020,26.519,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/09/2020,26.585,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/09/2020,26.566,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/09/2020,26.66,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/09/2020,26.827,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/09/2020,26.726,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/09/2020,26.747,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/09/2020,26.727,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/09/2020,26.98,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/09/2020,27.007,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/09/2020,26.965,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/09/2020,27.015,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/09/2020,27.107,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/09/2020,27.133,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/09/2020,27.148,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/09/2020,27.233,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/10/2020,26.918,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/10/2020,27.02,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/10/2020,27.096,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/10/2020,27.035,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/10/2020,27.064,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/10/2020,27.092,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/10/2020,27.11,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/10/2020,27.177,
